num_poliza,nombre_producto,riesgo,sexo,moneda,fecha nacimiento,fecha inicio,fecha fin,gastos_adm,monto prima,suma_asegurada
c-6701003306423,producto02,Vida grupo particular,F,PEN,1993-09-29,2021-06-23,2025-06-23,0.1,32.0,950.0
c-6701003306446,producto02,Vida grupo particular,F,PEN,1978-11-10,2021-06-23,2027-06-23,0.1,64.0,1200.0
c-6701003306470,producto02,Vida grupo particular,F,PEN,1968-03-04,2021-06-23,2024-12-23,0.1,43.0,500.0
c-6701003306476,producto02,Vida grupo particular,F,PEN,1953-10-20,2021-06-23,2025-02-23,0.1,261.0,3250.0
c-6701003306478,producto02,Vida grupo particular,F,PEN,1972-12-22,2021-06-23,2027-06-23,0.1,17.0,1700.0
c-6701003306497,producto02,Vida grupo particular,F,PEN,1984-11-21,2021-06-23,2027-06-23,0.1,35.0,650.0
c-6701003306503,producto02,Vida grupo particular,F,PEN,1944-05-06,2021-06-23,2027-06-23,0.1,204.0,2760.0
c-6701003306552,producto02,Vida grupo particular,F,PEN,1951-05-31,2021-06-23,2026-06-23,0.1,42.0,1000.0
c-6701003306606,producto02,Vida grupo particular,F,PEN,1985-02-14,2021-06-23,2027-06-23,0.1,18.0,800.0
c-6701003306632,producto02,Vida grupo particular,F,PEN,1991-11-20,2021-06-23,2026-06-23,0.1,3.0,220.0
c-6701003306671,producto02,Vida grupo particular,F,PEN,1956-04-23,2021-06-23,2026-06-23,0.1,7.0,460.0
c-6701003306707,producto02,Vida grupo particular,F,PEN,1949-06-29,2021-06-23,2025-06-23,0.1,12.0,350.0
c-6701003306739,producto02,Vida grupo particular,F,PEN,1964-02-20,2021-06-24,2027-06-24,0.1,37.0,650.0
c-6701003306750,producto02,Vida grupo particular,F,PEN,1972-04-07,2021-06-24,2026-06-24,0.1,30.0,455.0
c-6701003306755,producto02,Vida grupo particular,F,PEN,1982-10-04,2021-06-24,2026-06-24,0.1,65.0,800.0
c-6701003306803,producto02,Vida grupo particular,F,PEN,1953-07-08,2021-06-24,2027-06-24,0.1,14.0,2180.0
c-6701003306822,producto02,Vida grupo particular,F,PEN,1969-07-15,2021-06-24,2027-06-24,0.1,85.0,1755.0
c-6701003306825,producto02,Vida grupo particular,F,PEN,1968-02-26,2021-06-24,2025-06-24,0.1,58.0,2600.0
c-6701003306827,producto02,Vida grupo particular,F,PEN,1965-03-19,2021-06-24,2027-06-24,0.1,81.0,1050.0
c-6701003306831,producto02,Vida grupo particular,F,PEN,1974-09-11,2021-06-24,2025-06-24,0.1,14.0,395.0
c-6701003306837,producto02,Vida grupo particular,F,PEN,1964-02-12,2021-06-24,2025-08-24,0.1,185.0,3575.0
c-6701003306840,producto02,Vida grupo particular,F,PEN,1974-12-27,2021-06-24,2025-06-24,0.1,40.0,845.0
c-6701003306847,producto02,Vida grupo particular,F,PEN,1956-10-20,2021-06-24,2025-06-24,0.1,26.0,500.1
c-6701003306850,producto02,Vida grupo particular,F,PEN,1964-12-31,2021-06-24,2025-06-24,0.1,51.0,890.0
c-6701003306853,producto02,Vida grupo particular,F,PEN,1961-07-03,2021-06-24,2025-06-24,0.1,17.0,1500.0
c-6701003306881,producto02,Vida grupo particular,F,PEN,1945-08-27,2021-06-24,2025-06-24,0.1,51.0,900.0
c-6701003306922,producto02,Vida grupo particular,F,PEN,1975-09-09,2021-06-24,2027-06-24,0.1,32.0,1050.0
c-6701003306930,producto02,Vida grupo particular,F,PEN,1987-09-16,2021-06-24,2027-06-24,0.1,2.0,300.1
c-6701003306990,producto02,Vida grupo particular,F,PEN,1971-09-22,2021-06-24,2027-07-24,0.1,43.0,905.0
c-6701003306991,producto02,Vida grupo particular,F,PEN,1972-03-06,2021-06-24,2026-06-24,0.1,121.0,1750.0
c-6701003307012,producto02,Vida grupo particular,F,PEN,1967-06-03,2021-06-24,2025-06-24,0.1,21.0,2000.0
c-6701003307041,producto02,Vida grupo particular,F,PEN,1977-04-13,2021-06-24,2027-06-24,0.1,130.0,1890.0
c-6701003307059,producto02,Vida grupo particular,F,PEN,1950-05-25,2021-06-24,2025-06-24,0.1,28.0,2110.0
c-6701003307214,producto02,Vida grupo particular,F,PEN,1944-07-06,2021-06-25,2026-06-25,0.1,28.0,850.0
c-6701003307261,producto02,Vida grupo particular,F,PEN,1959-08-09,2021-06-25,2027-06-25,0.1,121.0,2365.0
c-6701003307273,producto02,Vida grupo particular,F,PEN,1981-11-21,2021-06-25,2026-06-25,0.1,69.0,905.0
c-6701003307312,producto02,Vida grupo particular,F,PEN,1946-01-12,2021-06-25,2027-06-25,0.1,121.0,1550.0
c-6701003307325,producto02,Vida grupo particular,F,PEN,1966-06-16,2021-06-25,2025-06-25,0.1,131.0,1895.0
c-6701003307330,producto02,Vida grupo particular,F,PEN,1982-11-23,2021-06-25,2025-06-25,0.1,44.0,500.0
c-6701003307341,producto02,Vida grupo particular,F,PEN,1957-12-22,2021-06-25,2026-06-25,0.1,48.0,1700.0
c-6701003307349,producto02,Vida grupo particular,F,PEN,1994-10-12,2021-06-25,2027-06-25,0.1,6.0,300.0
c-6701003307357,producto02,Vida grupo particular,F,PEN,1960-12-08,2021-06-25,2026-06-25,0.1,129.0,2560.0
c-6701003307361,producto02,Vida grupo particular,F,PEN,1950-10-18,2021-06-25,2026-06-25,0.1,79.0,3000.0
c-6701003307392,producto02,Vida grupo particular,F,PEN,1940-07-21,2021-06-25,2025-06-25,0.1,80.0,1685.0
c-6701003307399,producto02,Vida grupo particular,F,PEN,1990-09-08,2021-06-25,2025-06-25,0.1,25.0,300.1
c-6701003307408,producto02,Vida grupo particular,F,PEN,1968-01-27,2021-06-25,2027-06-25,0.1,25.0,1050.0
c-6701003307410,producto02,Vida grupo particular,F,PEN,1977-04-30,2021-06-25,2025-06-25,0.1,3.0,1430.0
c-6701003307477,producto02,Vida grupo particular,F,PEN,1975-01-10,2021-06-25,2026-06-25,0.1,80.0,1000.0
c-6701003307495,producto02,Vida grupo particular,F,PEN,1941-10-11,2021-06-25,2025-06-25,0.1,5.0,650.0
c-6701003307497,producto02,Vida grupo particular,F,PEN,1965-09-15,2021-06-25,2026-06-25,0.1,24.0,500.0
c-6701003307545,producto02,Vida grupo particular,F,PEN,1962-03-08,2021-06-25,2027-07-25,0.1,152.0,1700.0
c-6701003307684,producto02,Vida grupo particular,F,PEN,1982-09-15,2021-06-26,2026-06-26,0.1,141.0,3000.0
c-6701003307697,producto02,Vida grupo particular,F,PEN,1955-03-17,2021-06-26,2025-06-26,0.1,24.0,3000.0
c-6701003307723,producto02,Vida grupo particular,F,PEN,1969-02-16,2021-06-26,2025-01-26,0.1,67.0,2840.0
c-6701003307794,producto02,Vida grupo particular,F,PEN,1955-02-24,2021-06-26,2027-06-26,0.1,217.0,2865.0
c-6701003307797,producto02,Vida grupo particular,F,PEN,1951-05-10,2021-06-26,2025-06-26,0.1,131.0,1790.0
c-6701003307800,producto02,Vida grupo particular,F,PEN,1965-12-05,2021-06-26,2027-06-26,0.1,144.0,1900.0
c-6701003307801,producto02,Vida grupo particular,F,PEN,1964-04-24,2021-06-26,2025-06-26,0.1,29.0,800.0
c-6701003307841,producto02,Vida grupo particular,F,PEN,1966-11-17,2021-06-26,2025-06-26,0.1,42.0,1350.0
c-6701003307861,producto02,Vida grupo particular,F,PEN,1986-12-06,2021-06-26,2025-06-26,0.1,17.0,1000.0
c-6701003307865,producto02,Vida grupo particular,F,PEN,1941-03-09,2021-06-26,2026-06-26,0.1,24.0,550.0
c-6701003307933,producto02,Vida grupo particular,F,PEN,1963-03-13,2021-06-26,2026-11-26,0.1,109.0,2090.0
c-6701003307950,producto02,Vida grupo particular,F,PEN,1965-12-29,2021-06-26,2027-06-26,0.1,60.0,800.0
c-6701003307953,producto02,Vida grupo particular,F,PEN,1966-05-01,2021-06-26,2025-05-26,0.1,43.0,550.0
c-6701003307962,producto02,Vida grupo particular,F,PEN,1962-12-13,2021-06-26,2027-06-26,0.1,17.0,1830.0
c-6701003307978,producto02,Vida grupo particular,F,PEN,1961-10-08,2021-06-26,2025-06-26,0.1,102.0,1350.0
c-6701003308286,producto02,Vida grupo particular,F,PEN,1970-12-10,2021-06-28,2026-02-02,0.1,8560.0,202300.0
c-6701003308873,producto02,Vida grupo particular,F,PEN,1951-11-24,2021-06-30,2026-02-10,0.1,7284.0,280000.0
c-6701003309000,producto02,Vida grupo particular,F,PEN,1951-06-16,2021-06-30,2025-07-04,0.1,8715.0,105000.0
c-6701003309571,producto02,Vida grupo particular,F,PEN,1976-02-20,2021-07-01,2025-07-01,0.1,14.0,1200.0
c-6701003309573,producto02,Vida grupo particular,F,PEN,1942-08-19,2021-07-01,2027-07-01,0.1,63.0,1850.0
c-6701003309624,producto02,Vida grupo particular,F,PEN,1966-10-28,2021-07-01,2027-07-01,0.1,5.0,1200.0
c-6701003309625,producto02,Vida grupo particular,F,PEN,1966-12-14,2021-07-01,2025-07-01,0.1,47.0,960.0
c-6701003309635,producto02,Vida grupo particular,F,PEN,1982-11-27,2021-07-01,2027-07-01,0.1,23.0,1050.0
c-6701003309639,producto02,Vida grupo particular,F,PEN,1977-01-17,2021-07-01,2025-07-01,0.1,14.0,300.0
c-6701003309641,producto02,Vida grupo particular,F,PEN,1972-08-18,2021-07-01,2025-07-01,0.1,128.0,2000.0
c-6701003309732,producto02,Vida grupo particular,F,PEN,1991-11-04,2021-07-01,2025-07-01,0.1,50.0,650.0
c-6701003309738,producto02,Vida grupo particular,F,PEN,1983-12-04,2021-07-01,2025-07-01,0.1,57.0,650.0
c-6701003309762,producto02,Vida grupo particular,F,PEN,1965-09-29,2021-07-01,2027-07-01,0.1,52.0,2615.0
c-6701003309899,producto02,Vida grupo particular,F,PEN,1971-04-06,2021-07-01,2027-07-01,0.1,63.0,3000.0
c-6701003309912,producto02,Vida grupo particular,F,PEN,1969-04-21,2021-07-01,2027-07-01,0.1,3.0,379.8
c-6701003309929,producto02,Vida grupo particular,F,PEN,1951-02-12,2021-07-01,2027-07-01,0.1,26.0,2000.0
c-6701003309952,producto02,Vida grupo particular,F,PEN,1969-04-23,2021-07-01,2027-07-01,0.1,70.0,900.0
c-6701003310027,producto02,Vida grupo particular,F,PEN,1961-02-26,2021-07-01,2025-07-01,0.1,122.0,2000.0
c-6701003310032,producto02,Vida grupo particular,F,PEN,1961-07-23,2021-07-01,2027-07-01,0.1,216.0,3000.0
c-6701003310072,producto02,Vida grupo particular,F,PEN,1959-06-06,2021-07-01,2025-07-01,0.1,42.0,1415.0
c-6701003310074,producto02,Vida grupo particular,F,PEN,1989-08-05,2021-07-01,2027-07-01,0.1,42.0,805.0
c-6701003310075,producto02,Vida grupo particular,F,PEN,1960-09-03,2021-07-01,2025-07-01,0.1,193.0,3000.0
c-6701003310076,producto02,Vida grupo particular,F,PEN,1956-01-23,2021-07-01,2027-07-01,0.1,42.0,500.0
c-6701003310097,producto02,Vida grupo particular,F,PEN,1975-12-18,2021-07-01,2026-07-01,0.1,42.0,1350.0
c-6701003310122,producto02,Vida grupo particular,F,PEN,1956-11-16,2021-07-02,2026-07-02,0.1,229.0,3000.0
c-6701003310132,producto02,Vida grupo particular,F,PEN,1946-11-18,2021-07-02,2025-07-02,0.1,174.0,2000.0
c-6701003310155,producto02,Vida grupo particular,F,PEN,1977-01-11,2021-07-02,2027-07-02,0.1,34.0,675.0
c-6701003310221,producto02,Vida grupo particular,F,PEN,1982-11-27,2021-07-02,2027-05-02,0.1,25.0,1050.0
c-6701003310250,producto02,Vida grupo particular,F,PEN,1947-06-25,2021-07-02,2025-07-02,0.1,98.0,1850.0
c-6701003310286,producto02,Vida grupo particular,F,PEN,1986-01-19,2021-07-02,2025-07-02,0.1,45.0,500.1
c-6701003310298,producto02,Vida grupo particular,F,PEN,1962-03-27,2021-07-02,2027-07-02,0.1,73.0,980.0
c-6701003310315,producto02,Vida grupo particular,F,PEN,1963-09-20,2021-07-02,2025-01-02,0.1,62.0,1100.1
c-6701003310342,producto02,Vida grupo particular,F,PEN,1961-02-03,2021-07-02,2027-07-02,0.1,66.0,1000.0
c-6701003310345,producto02,Vida grupo particular,F,PEN,1977-04-12,2021-07-02,2025-07-02,0.1,65.0,1200.0
c-6701003310391,producto02,Vida grupo particular,F,PEN,1979-01-03,2021-07-02,2027-07-02,0.1,112.0,1665.0
c-6701003310416,producto02,Vida grupo particular,F,PEN,1966-01-28,2021-07-02,2027-07-02,0.1,112.0,2610.0
c-6701003310417,producto02,Vida grupo particular,F,PEN,1948-02-01,2021-07-02,2025-07-02,0.1,107.0,1300.0
c-6701003310432,producto02,Vida grupo particular,F,PEN,1980-05-16,2021-07-02,2025-07-02,0.1,138.0,1620.0
c-6701003310438,producto02,Vida grupo particular,F,PEN,1984-11-26,2021-07-02,2026-07-02,0.1,144.0,1700.0
c-6701003310443,producto02,Vida grupo particular,F,PEN,1968-04-19,2021-07-02,2027-07-02,0.1,132.0,2100.0
c-6701003310454,producto02,Vida grupo particular,F,PEN,1954-12-16,2021-07-02,2025-07-02,0.1,39.0,650.0
c-6701003310457,producto02,Vida grupo particular,F,PEN,1947-01-17,2021-07-02,2027-07-02,0.1,111.0,2935.0
c-6701003310464,producto02,Vida grupo particular,F,PEN,1970-08-30,2021-07-02,2027-07-02,0.1,109.0,1850.0
c-6701003310516,producto02,Vida grupo particular,F,PEN,1993-10-27,2021-07-02,2027-07-02,0.1,70.0,905.0
c-6701003310517,producto02,Vida grupo particular,F,PEN,1978-10-03,2021-07-02,2027-07-02,0.1,12.0,625.0
c-6701003310530,producto02,Vida grupo particular,F,PEN,1948-11-27,2021-07-02,2026-07-02,0.1,57.0,2800.0
c-6701003310531,producto02,Vida grupo particular,F,PEN,1955-07-18,2021-07-02,2025-07-02,0.1,17.0,3205.0
c-6701003310572,producto02,Vida grupo particular,F,PEN,1989-10-21,2021-07-02,2025-07-02,0.1,68.0,1050.0
c-6701003310580,producto02,Vida grupo particular,F,PEN,1985-11-15,2021-07-02,2026-07-02,0.1,8.0,1050.0
c-6701003310604,producto02,Vida grupo particular,F,PEN,1980-12-12,2021-07-02,2027-07-02,0.1,38.0,1850.0
c-6701003310630,producto02,Vida grupo particular,F,PEN,1969-07-02,2021-07-02,2025-07-02,0.1,160.0,1800.0
c-6701003310650,producto02,Vida grupo particular,F,PEN,1960-08-21,2021-07-02,2025-07-02,0.1,224.0,3000.0
c-6701003310680,producto02,Vida grupo particular,F,PEN,1956-04-05,2021-07-02,2025-07-02,0.1,86.0,1050.0
c-6701003310709,producto02,Vida grupo particular,F,PEN,1979-11-18,2021-07-02,2025-07-02,0.1,67.0,900.0
c-6701003310714,producto02,Vida grupo particular,F,PEN,1948-07-18,2021-07-02,2027-07-02,0.1,71.0,2355.0
c-6701003310715,producto02,Vida grupo particular,F,PEN,1967-01-03,2021-07-02,2025-07-02,0.1,29.0,1150.0
c-6701003310718,producto02,Vida grupo particular,F,PEN,1960-06-18,2021-07-02,2026-07-02,0.1,27.0,960.0
c-6701003310728,producto02,Vida grupo particular,F,PEN,1950-05-02,2021-07-02,2025-07-02,0.1,18.0,3000.0
c-6701003310748,producto02,Vida grupo particular,F,PEN,1958-12-20,2021-07-02,2025-07-02,0.1,32.0,880.0
c-6701003310770,producto02,Vida grupo particular,F,PEN,1975-03-04,2021-07-02,2025-07-02,0.1,228.0,3205.0
c-6701003310797,producto02,Vida grupo particular,F,PEN,1986-11-22,2021-07-03,2026-07-03,0.1,72.0,1050.0
c-6701003310824,producto02,Vida grupo particular,F,PEN,1971-03-31,2021-07-03,2027-07-03,0.1,189.0,3000.0
c-6701003310841,producto02,Vida grupo particular,F,PEN,1940-07-21,2021-07-03,2025-07-03,0.1,3.0,800.0
c-6701003310850,producto02,Vida grupo particular,F,PEN,1964-09-24,2021-07-03,2027-07-03,0.1,42.0,1000.0
c-6701003310857,producto02,Vida grupo particular,F,PEN,1962-04-04,2021-07-03,2027-07-03,0.1,116.0,3000.0
c-6701003310873,producto02,Vida grupo particular,F,PEN,1954-04-19,2021-07-03,2025-07-03,0.1,47.0,650.0
c-6701003310891,producto02,Vida grupo particular,F,PEN,1970-02-19,2021-07-03,2026-07-03,0.1,39.0,1840.0
c-6701003310900,producto02,Vida grupo particular,F,PEN,1945-10-18,2021-07-03,2025-07-03,0.1,27.0,650.0
c-6701003310913,producto02,Vida grupo particular,F,PEN,1967-05-06,2021-07-03,2027-07-03,0.1,168.0,3000.0
c-6701003310953,producto02,Vida grupo particular,F,PEN,1962-07-22,2021-07-03,2027-07-03,0.1,160.0,2495.0
c-6701003310966,producto02,Vida grupo particular,F,PEN,1969-04-09,2021-07-03,2025-07-03,0.1,50.0,1455.0
c-6701003311010,producto02,Vida grupo particular,F,PEN,1971-07-03,2021-07-03,2027-08-03,0.1,5.0,484.998
c-6701003311031,producto02,Vida grupo particular,F,PEN,1967-08-29,2021-07-03,2027-07-03,0.1,19.0,500.0
c-6701003311095,producto02,Vida grupo particular,F,PEN,1952-11-28,2021-07-03,2027-07-03,0.1,172.0,2400.0
c-6701003311136,producto02,Vida grupo particular,F,PEN,1961-08-31,2021-07-03,2025-07-03,0.1,38.0,550.0
c-6701003311143,producto02,Vida grupo particular,F,PEN,1957-01-05,2021-07-03,2027-07-03,0.1,12.0,1050.0
c-6701003311155,producto02,Vida grupo particular,F,PEN,1974-04-29,2021-07-03,2026-07-03,0.1,57.0,800.0
c-6701003311175,producto02,Vida grupo particular,F,PEN,1964-02-23,2021-07-03,2027-07-03,0.1,32.0,640.0
c-6701003311212,producto02,Vida grupo particular,F,PEN,1952-05-07,2021-07-05,2026-07-05,0.1,88.0,1400.0
c-6701003311233,producto02,Vida grupo particular,F,PEN,1974-11-29,2021-07-05,2025-07-05,0.1,25.0,800.0
c-6701003311236,producto02,Vida grupo particular,F,PEN,1968-11-17,2021-07-05,2025-07-05,0.1,26.0,1100.0
c-6701003311254,producto02,Vida grupo particular,F,PEN,1956-10-21,2021-07-05,2026-07-05,0.1,41.0,635.0
c-6701003311318,producto02,Vida grupo particular,F,PEN,1966-08-27,2021-07-05,2025-07-05,0.1,59.0,1350.0
c-6701003311367,producto02,Vida grupo particular,F,PEN,1941-05-01,2021-07-05,2025-07-05,0.1,224.0,2600.0
c-6701003311395,producto02,Vida grupo particular,F,PEN,1971-05-05,2021-07-05,2027-07-05,0.1,61.0,860.0
c-6701003311406,producto02,Vida grupo particular,F,PEN,1985-10-16,2021-07-05,2025-07-05,0.1,19.0,1850.0
c-6701003311455,producto02,Vida grupo particular,F,PEN,1978-07-14,2021-07-05,2027-07-05,0.1,25.0,430.0
c-6701003311473,producto02,Vida grupo particular,F,PEN,1959-07-04,2021-07-05,2025-07-05,0.1,27.0,2570.0
c-6701003311493,producto02,Vida grupo particular,F,PEN,1987-09-23,2021-07-05,2025-07-05,0.1,25.0,1100.0
c-6701003311525,producto02,Vida grupo particular,F,PEN,1964-02-17,2021-07-05,2027-07-05,0.1,61.0,1490.0
c-6701003311554,producto02,Vida grupo particular,F,PEN,1954-05-30,2021-07-05,2026-07-05,0.1,14.0,1850.0
c-6701003311578,producto02,Vida grupo particular,F,PEN,1969-12-07,2021-07-05,2025-07-05,0.1,59.0,1850.0
c-6701003311579,producto02,Vida grupo particular,F,PEN,1952-10-09,2021-07-05,2027-07-05,0.1,154.0,2740.0
c-6701003311593,producto02,Vida grupo particular,F,PEN,1966-07-05,2021-07-05,2025-07-05,0.1,51.0,940.0
c-6701003311722,producto02,Vida grupo particular,F,PEN,1944-07-01,2021-07-05,2027-07-05,0.1,85.0,1950.0
c-6701003311737,producto02,Vida grupo particular,F,PEN,1968-01-25,2021-07-05,2025-07-05,0.1,293.0,3950.0
c-6701003311757,producto02,Vida grupo particular,F,PEN,1960-11-02,2021-07-05,2027-07-05,0.1,36.0,475.0
c-6701003311804,producto02,Vida grupo particular,F,PEN,1952-10-16,2021-07-05,2027-07-05,0.1,85.0,1850.0
c-6701003311817,producto02,Vida grupo particular,F,PEN,1981-12-31,2021-07-05,2027-07-05,0.1,35.0,500.0
c-6701003311894,producto02,Vida grupo particular,F,PEN,1965-05-08,2021-07-05,2027-07-05,0.1,115.0,3000.0
c-6701003311903,producto02,Vida grupo particular,F,PEN,1968-08-10,2021-07-05,2025-07-05,0.1,63.0,1135.0
c-6701003311962,producto02,Vida grupo particular,F,PEN,1943-12-20,2021-07-05,2027-07-05,0.1,25.0,440.0
c-6701003311966,producto02,Vida grupo particular,F,PEN,1960-04-16,2021-07-05,2025-07-05,0.1,14.0,1850.0
c-6701003311973,producto02,Vida grupo particular,F,PEN,1981-07-03,2021-07-05,2027-06-05,0.1,93.0,1050.0
c-6701003311976,producto02,Vida grupo particular,F,PEN,1940-07-21,2021-07-05,2027-07-05,0.1,23.0,3000.0
c-6701003311993,producto02,Vida grupo particular,F,PEN,1976-04-15,2021-07-05,2025-07-05,0.1,82.0,1050.0
c-6701003312009,producto02,Vida grupo particular,F,PEN,1953-08-23,2021-07-06,2026-07-06,0.1,134.0,3330.0
c-6701003312052,producto02,Vida grupo particular,F,PEN,1942-10-29,2021-07-06,2027-07-06,0.1,18.0,450.0
c-6701003312061,producto02,Vida grupo particular,F,PEN,1945-06-04,2021-07-06,2027-07-06,0.1,96.0,2310.0
c-6701003312130,producto02,Vida grupo particular,F,PEN,1946-02-13,2021-07-06,2027-07-06,0.1,55.0,1755.0
c-6701003312140,producto02,Vida grupo particular,F,PEN,1967-03-08,2021-07-06,2026-07-06,0.1,140.0,2000.0
c-6701003312205,producto02,Vida grupo particular,F,PEN,1976-01-26,2021-07-06,2027-07-06,0.1,112.0,1500.0
c-6701003312206,producto02,Vida grupo particular,F,PEN,1983-08-18,2021-07-06,2026-07-06,0.1,1.0,1100.0
c-6701003312237,producto02,Vida grupo particular,F,PEN,1960-04-20,2021-07-06,2025-07-06,0.1,43.0,600.0
c-6701003312240,producto02,Vida grupo particular,F,PEN,1947-11-02,2021-07-06,2026-07-06,0.1,4.0,900.0
c-6701003312279,producto02,Vida grupo particular,F,PEN,1968-02-27,2021-07-06,2025-07-06,0.1,64.0,1700.0
c-6701003312293,producto02,Vida grupo particular,F,PEN,1946-12-19,2021-07-06,2027-07-06,0.1,67.0,2435.0
c-6701003312317,producto02,Vida grupo particular,F,PEN,1981-06-07,2021-07-06,2025-07-06,0.1,23.0,400.0
c-6701003312354,producto02,Vida grupo particular,F,PEN,1990-04-26,2021-07-06,2026-07-06,0.1,65.0,1000.0
c-6701003312371,producto02,Vida grupo particular,F,PEN,1940-09-21,2021-07-06,2027-07-06,0.1,90.0,1050.0
c-6701003312373,producto02,Vida grupo particular,F,PEN,1971-04-15,2021-07-06,2027-07-06,0.1,6.0,470.0
c-6701003312435,producto02,Vida grupo particular,F,PEN,1947-05-25,2021-07-06,2025-07-06,0.1,43.0,900.0
c-6701003312463,producto02,Vida grupo particular,F,PEN,1974-10-07,2021-07-06,2025-07-06,0.1,13.0,450.0
c-6701003312469,producto02,Vida grupo particular,F,PEN,1953-10-29,2021-07-06,2027-07-06,0.1,34.0,2500.0
c-6701003312473,producto02,Vida grupo particular,F,PEN,1986-06-16,2021-07-06,2027-07-06,0.1,9.0,950.0
c-6701003312477,producto02,Vida grupo particular,F,PEN,1972-10-21,2021-07-06,2027-07-06,0.1,78.0,1500.0
c-6701003312480,producto02,Vida grupo particular,F,PEN,1974-02-22,2021-07-06,2026-07-06,0.1,110.0,1270.0
c-6701003312490,producto02,Vida grupo particular,F,PEN,1969-02-15,2021-07-06,2025-07-06,0.1,85.0,1100.0
c-6701003312495,producto02,Vida grupo particular,F,PEN,1983-03-05,2021-07-06,2026-07-06,0.1,25.0,1103.0
c-6701003312508,producto02,Vida grupo particular,F,PEN,1966-12-27,2021-07-06,2025-01-06,0.1,105.0,3000.0
c-6701003312509,producto02,Vida grupo particular,F,PEN,1968-05-13,2021-07-06,2026-07-06,0.1,2.0,1000.0
c-6701003312539,producto02,Vida grupo particular,F,PEN,1968-02-21,2021-07-06,2027-07-06,0.1,37.0,500.0
c-6701003312557,producto02,Vida grupo particular,F,PEN,1972-06-15,2021-07-06,2026-07-06,0.1,53.0,1050.0
c-6701003312626,producto02,Vida grupo particular,F,PEN,1958-09-14,2021-07-06,2026-07-06,0.1,52.0,1300.0
c-6701003312662,producto02,Vida grupo particular,F,PEN,1946-09-05,2021-07-07,2025-07-07,0.1,41.0,1050.0
c-6701003312675,producto02,Vida grupo particular,F,PEN,1968-11-15,2021-07-07,2024-11-07,0.1,40.0,525.0
c-6701003312699,producto02,Vida grupo particular,F,PEN,1962-01-10,2021-07-07,2027-07-07,0.1,46.0,1050.0
c-6701003312724,producto02,Vida grupo particular,F,PEN,1984-01-16,2021-07-07,2025-07-07,0.1,3.0,650.0
c-6701003312735,producto02,Vida grupo particular,F,PEN,1985-08-05,2021-07-07,2026-07-07,0.1,12.0,1050.0
